startGMT;endGMT;steps;primaryActivityLevel;activityLevelConstant
2022-02-21T06:00:00.0;2022-02-21T06:15:00.0;0;sedentary;true
2022-02-21T06:15:00.0;2022-02-21T06:30:00.0;81;sedentary;true
2022-02-21T06:30:00.0;2022-02-21T06:45:00.0;176;sedentary;false
2022-02-21T06:45:00.0;2022-02-21T07:00:00.0;119;sedentary;false
2022-02-21T07:00:00.0;2022-02-21T07:15:00.0;0;sedentary;true
2022-02-21T07:15:00.0;2022-02-21T07:30:00.0;123;sedentary;false
2022-02-21T07:30:00.0;2022-02-21T07:45:00.0;11;sedentary;true
2022-02-21T07:45:00.0;2022-02-21T08:00:00.0;0;sedentary;true
2022-02-21T08:00:00.0;2022-02-21T08:15:00.0;0;sedentary;true
2022-02-21T08:15:00.0;2022-02-21T08:30:00.0;65;sedentary;true
2022-02-21T08:30:00.0;2022-02-21T08:45:00.0;0;sedentary;true
2022-02-21T08:45:00.0;2022-02-21T09:00:00.0;0;sedentary;true
2022-02-21T09:00:00.0;2022-02-21T09:15:00.0;0;sedentary;true
2022-02-21T09:15:00.0;2022-02-21T09:30:00.0;0;sedentary;true
2022-02-21T09:30:00.0;2022-02-21T09:45:00.0;0;sedentary;true
2022-02-21T09:45:00.0;2022-02-21T10:00:00.0;0;sedentary;true
2022-02-21T10:00:00.0;2022-02-21T10:15:00.0;0;sedentary;true
2022-02-21T10:15:00.0;2022-02-21T10:30:00.0;0;sedentary;true
2022-02-21T10:30:00.0;2022-02-21T10:45:00.0;0;sedentary;true
2022-02-21T10:45:00.0;2022-02-21T11:00:00.0;0;sedentary;true
2022-02-21T11:00:00.0;2022-02-21T11:15:00.0;0;sedentary;true
2022-02-21T11:15:00.0;2022-02-21T11:30:00.0;260;sedentary;false
2022-02-21T11:30:00.0;2022-02-21T11:45:00.0;38;sedentary;false
2022-02-21T11:45:00.0;2022-02-21T12:00:00.0;1005;highlyActive;false
2022-02-21T12:00:00.0;2022-02-21T12:15:00.0;113;sedentary;false
2022-02-21T12:15:00.0;2022-02-21T12:30:00.0;0;sedentary;true
2022-02-21T12:30:00.0;2022-02-21T12:45:00.0;0;sedentary;true
2022-02-21T12:45:00.0;2022-02-21T13:00:00.0;0;sedentary;true
2022-02-21T13:00:00.0;2022-02-21T13:15:00.0;0;sedentary;true
2022-02-21T13:15:00.0;2022-02-21T13:30:00.0;0;sedentary;true
2022-02-21T13:30:00.0;2022-02-21T13:45:00.0;0;sedentary;true
2022-02-21T13:45:00.0;2022-02-21T14:00:00.0;0;sedentary;true
2022-02-21T14:00:00.0;2022-02-21T14:15:00.0;64;sedentary;false
2022-02-21T14:15:00.0;2022-02-21T14:30:00.0;0;sedentary;true
2022-02-21T14:30:00.0;2022-02-21T14:45:00.0;62;sedentary;false
2022-02-21T14:45:00.0;2022-02-21T15:00:00.0;0;sedentary;true
2022-02-21T15:00:00.0;2022-02-21T15:15:00.0;51;sedentary;true
2022-02-21T15:15:00.0;2022-02-21T15:30:00.0;0;sedentary;true
2022-02-21T15:30:00.0;2022-02-21T15:45:00.0;23;sedentary;true
2022-02-21T15:45:00.0;2022-02-21T16:00:00.0;15;sedentary;true
2022-02-21T16:00:00.0;2022-02-21T16:15:00.0;0;sedentary;true
2022-02-21T16:15:00.0;2022-02-21T16:30:00.0;65;sedentary;true
2022-02-21T16:30:00.0;2022-02-21T16:45:00.0;1475;highlyActive;true
2022-02-21T16:45:00.0;2022-02-21T17:00:00.0;1150;highlyActive;false
2022-02-21T17:00:00.0;2022-02-21T17:15:00.0;1841;highlyActive;true
2022-02-21T17:15:00.0;2022-02-21T17:30:00.0;1873;highlyActive;true
2022-02-21T17:30:00.0;2022-02-21T17:45:00.0;960;highlyActive;false
2022-02-21T17:45:00.0;2022-02-21T18:00:00.0;0;sedentary;true
2022-02-21T18:00:00.0;2022-02-21T18:15:00.0;29;sedentary;true
2022-02-21T18:15:00.0;2022-02-21T18:30:00.0;403;highlyActive;false
2022-02-21T18:30:00.0;2022-02-21T18:45:00.0;108;sedentary;false
2022-02-21T18:45:00.0;2022-02-21T19:00:00.0;76;sedentary;false
2022-02-21T19:00:00.0;2022-02-21T19:15:00.0;0;sedentary;true
2022-02-21T19:15:00.0;2022-02-21T19:30:00.0;19;sedentary;true
2022-02-21T19:30:00.0;2022-02-21T19:45:00.0;42;sedentary;true
2022-02-21T19:45:00.0;2022-02-21T20:00:00.0;76;sedentary;false
2022-02-21T20:00:00.0;2022-02-21T20:15:00.0;48;sedentary;false
2022-02-21T20:15:00.0;2022-02-21T20:30:00.0;0;sedentary;true
2022-02-21T20:30:00.0;2022-02-21T20:45:00.0;59;sedentary;true
2022-02-21T20:45:00.0;2022-02-21T21:00:00.0;20;sedentary;true
2022-02-21T21:00:00.0;2022-02-21T21:15:00.0;53;sedentary;true
2022-02-21T21:15:00.0;2022-02-21T21:30:00.0;182;sedentary;false
2022-02-21T21:30:00.0;2022-02-21T21:45:00.0;0;sleeping;false
2022-02-21T21:45:00.0;2022-02-21T22:00:00.0;0;sleeping;true
2022-02-21T22:00:00.0;2022-02-21T22:15:00.0;0;sleeping;true
2022-02-21T22:15:00.0;2022-02-21T22:30:00.0;0;sleeping;true
2022-02-21T22:30:00.0;2022-02-21T22:45:00.0;0;sleeping;true
2022-02-21T22:45:00.0;2022-02-21T23:00:00.0;0;sleeping;true
2022-02-21T23:00:00.0;2022-02-21T23:15:00.0;0;sleeping;true
2022-02-21T23:15:00.0;2022-02-21T23:30:00.0;0;sleeping;true
2022-02-21T23:30:00.0;2022-02-21T23:45:00.0;0;sleeping;true
2022-02-21T23:45:00.0;2022-02-22T00:00:00.0;0;sleeping;true
2022-02-22T00:00:00.0;2022-02-22T00:15:00.0;0;sleeping;true
2022-02-22T00:15:00.0;2022-02-22T00:30:00.0;0;sleeping;true
2022-02-22T00:30:00.0;2022-02-22T00:45:00.0;0;sleeping;true
2022-02-22T00:45:00.0;2022-02-22T01:00:00.0;0;sleeping;true
2022-02-22T01:00:00.0;2022-02-22T01:15:00.0;0;sleeping;true
2022-02-22T01:15:00.0;2022-02-22T01:30:00.0;0;sleeping;true
2022-02-22T01:30:00.0;2022-02-22T01:45:00.0;0;sleeping;true
2022-02-22T01:45:00.0;2022-02-22T02:00:00.0;0;sleeping;true
2022-02-22T02:00:00.0;2022-02-22T02:15:00.0;0;sleeping;true
2022-02-22T02:15:00.0;2022-02-22T02:30:00.0;0;sleeping;true
2022-02-22T02:30:00.0;2022-02-22T02:45:00.0;0;sleeping;true
2022-02-22T02:45:00.0;2022-02-22T03:00:00.0;0;sleeping;true
2022-02-22T03:00:00.0;2022-02-22T03:15:00.0;0;sleeping;true
2022-02-22T03:15:00.0;2022-02-22T03:30:00.0;0;sleeping;true
2022-02-22T03:30:00.0;2022-02-22T03:45:00.0;0;sleeping;true
2022-02-22T03:45:00.0;2022-02-22T04:00:00.0;0;sleeping;true
2022-02-22T04:00:00.0;2022-02-22T04:15:00.0;0;sleeping;false
2022-02-22T04:15:00.0;2022-02-22T04:30:00.0;685;highlyActive;false
2022-02-22T04:30:00.0;2022-02-22T04:45:00.0;706;sedentary;false
2022-02-22T04:45:00.0;2022-02-22T05:00:00.0;0;sedentary;true
2022-02-22T05:00:00.0;2022-02-22T05:15:00.0;705;highlyActive;false
2022-02-22T05:15:00.0;2022-02-22T05:30:00.0;285;sedentary;false
2022-02-22T05:30:00.0;2022-02-22T05:45:00.0;15;sedentary;true
2022-02-22T05:45:00.0;2022-02-22T06:00:00.0;159;sedentary;false
2022-02-22T06:00:00.0;2022-02-22T06:15:00.0;0;sedentary;true
2022-02-22T06:15:00.0;2022-02-22T06:30:00.0;0;sedentary;true
2022-02-22T06:30:00.0;2022-02-22T06:45:00.0;0;sedentary;true
2022-02-22T06:45:00.0;2022-02-22T07:00:00.0;10;active;false
2022-02-22T07:00:00.0;2022-02-22T07:15:00.0;176;sedentary;false
2022-02-22T07:15:00.0;2022-02-22T07:30:00.0;0;sedentary;true
2022-02-22T07:30:00.0;2022-02-22T07:45:00.0;0;sedentary;true
2022-02-22T07:45:00.0;2022-02-22T08:00:00.0;0;sedentary;true
2022-02-22T08:00:00.0;2022-02-22T08:15:00.0;0;sedentary;true
2022-02-22T08:15:00.0;2022-02-22T08:30:00.0;0;sedentary;true
2022-02-22T08:30:00.0;2022-02-22T08:45:00.0;53;sedentary;true
2022-02-22T08:45:00.0;2022-02-22T09:00:00.0;187;sedentary;false
2022-02-22T09:00:00.0;2022-02-22T09:15:00.0;0;sedentary;true
2022-02-22T09:15:00.0;2022-02-22T09:30:00.0;249;sedentary;false
2022-02-22T09:30:00.0;2022-02-22T09:45:00.0;32;sedentary;true
2022-02-22T09:45:00.0;2022-02-22T10:00:00.0;0;sedentary;true
2022-02-22T10:00:00.0;2022-02-22T10:15:00.0;39;sedentary;true
2022-02-22T10:15:00.0;2022-02-22T10:30:00.0;39;sedentary;true
2022-02-22T10:30:00.0;2022-02-22T10:45:00.0;0;sedentary;true
2022-02-22T10:45:00.0;2022-02-22T11:00:00.0;553;active;false
2022-02-22T11:00:00.0;2022-02-22T11:15:00.0;0;sedentary;true
2022-02-22T11:15:00.0;2022-02-22T11:30:00.0;209;sedentary;false
2022-02-22T11:30:00.0;2022-02-22T11:45:00.0;140;sedentary;false
2022-02-22T11:45:00.0;2022-02-22T12:00:00.0;0;sedentary;true
2022-02-22T12:00:00.0;2022-02-22T12:15:00.0;87;sedentary;true
2022-02-22T12:15:00.0;2022-02-22T12:30:00.0;0;sedentary;true
2022-02-22T12:30:00.0;2022-02-22T12:45:00.0;0;sedentary;true
2022-02-22T12:45:00.0;2022-02-22T13:00:00.0;0;sedentary;true
2022-02-22T13:00:00.0;2022-02-22T13:15:00.0;141;sedentary;true
2022-02-22T13:15:00.0;2022-02-22T13:30:00.0;140;sedentary;false
2022-02-22T13:30:00.0;2022-02-22T13:45:00.0;0;sedentary;true
2022-02-22T13:45:00.0;2022-02-22T14:00:00.0;0;sedentary;true
2022-02-22T14:00:00.0;2022-02-22T14:15:00.0;0;sedentary;true
2022-02-22T14:15:00.0;2022-02-22T14:30:00.0;0;sedentary;true
2022-02-22T14:30:00.0;2022-02-22T14:45:00.0;0;sedentary;true
2022-02-22T14:45:00.0;2022-02-22T15:00:00.0;0;sedentary;true
2022-02-22T15:00:00.0;2022-02-22T15:15:00.0;0;sedentary;true
2022-02-22T15:15:00.0;2022-02-22T15:30:00.0;21;sedentary;true
2022-02-22T15:30:00.0;2022-02-22T15:45:00.0;137;sedentary;false
2022-02-22T15:45:00.0;2022-02-22T16:00:00.0;143;sedentary;false
2022-02-22T16:00:00.0;2022-02-22T16:15:00.0;343;sedentary;false
2022-02-22T16:15:00.0;2022-02-22T16:30:00.0;0;sedentary;true
2022-02-22T16:30:00.0;2022-02-22T16:45:00.0;798;highlyActive;false
2022-02-22T16:45:00.0;2022-02-22T17:00:00.0;22;sedentary;true
2022-02-22T17:00:00.0;2022-02-22T17:15:00.0;0;sedentary;true
2022-02-22T17:15:00.0;2022-02-22T17:30:00.0;0;sedentary;true
2022-02-22T17:30:00.0;2022-02-22T17:45:00.0;0;sedentary;true
2022-02-22T17:45:00.0;2022-02-22T18:00:00.0;0;sedentary;true
2022-02-22T18:00:00.0;2022-02-22T18:15:00.0;0;sedentary;true
2022-02-22T18:15:00.0;2022-02-22T18:30:00.0;0;sedentary;true
2022-02-22T18:30:00.0;2022-02-22T18:45:00.0;0;sedentary;true
2022-02-22T18:45:00.0;2022-02-22T19:00:00.0;0;sedentary;true
2022-02-22T19:00:00.0;2022-02-22T19:15:00.0;0;sedentary;true
2022-02-22T19:15:00.0;2022-02-22T19:30:00.0;0;sedentary;true
2022-02-22T19:30:00.0;2022-02-22T19:45:00.0;50;sedentary;true
2022-02-22T19:45:00.0;2022-02-22T20:00:00.0;128;sedentary;false
2022-02-22T20:00:00.0;2022-02-22T20:15:00.0;32;sedentary;true
2022-02-22T20:15:00.0;2022-02-22T20:30:00.0;0;sedentary;true
2022-02-22T20:30:00.0;2022-02-22T20:45:00.0;0;sedentary;true
2022-02-22T20:45:00.0;2022-02-22T21:00:00.0;0;sedentary;true
2022-02-22T21:00:00.0;2022-02-22T21:15:00.0;139;sedentary;false
2022-02-22T21:15:00.0;2022-02-22T21:30:00.0;0;sedentary;false
2022-02-22T21:30:00.0;2022-02-22T21:45:00.0;0;sleeping;true
2022-02-22T21:45:00.0;2022-02-22T22:00:00.0;0;sleeping;true
2022-02-22T22:00:00.0;2022-02-22T22:15:00.0;0;sleeping;true
2022-02-22T22:15:00.0;2022-02-22T22:30:00.0;0;sleeping;true
2022-02-22T22:30:00.0;2022-02-22T22:45:00.0;0;sleeping;true
2022-02-22T22:45:00.0;2022-02-22T23:00:00.0;0;sleeping;true
2022-02-22T23:00:00.0;2022-02-22T23:15:00.0;0;sleeping;true
2022-02-22T23:15:00.0;2022-02-22T23:30:00.0;0;sleeping;true
2022-02-22T23:30:00.0;2022-02-22T23:45:00.0;0;sleeping;true
2022-02-22T23:45:00.0;2022-02-23T00:00:00.0;0;sleeping;true
2022-02-23T00:00:00.0;2022-02-23T00:15:00.0;0;sleeping;true
2022-02-23T00:15:00.0;2022-02-23T00:30:00.0;0;sleeping;true
2022-02-23T00:30:00.0;2022-02-23T00:45:00.0;0;sleeping;true
2022-02-23T00:45:00.0;2022-02-23T01:00:00.0;0;sleeping;true
2022-02-23T01:00:00.0;2022-02-23T01:15:00.0;0;sleeping;true
2022-02-23T01:15:00.0;2022-02-23T01:30:00.0;0;sleeping;true
2022-02-23T01:30:00.0;2022-02-23T01:45:00.0;0;sleeping;true
2022-02-23T01:45:00.0;2022-02-23T02:00:00.0;0;sleeping;true
2022-02-23T02:00:00.0;2022-02-23T02:15:00.0;0;sleeping;true
2022-02-23T02:15:00.0;2022-02-23T02:30:00.0;0;sleeping;true
2022-02-23T02:30:00.0;2022-02-23T02:45:00.0;0;sleeping;true
2022-02-23T02:45:00.0;2022-02-23T03:00:00.0;0;sleeping;true
2022-02-23T03:00:00.0;2022-02-23T03:15:00.0;9;sleeping;true
2022-02-23T03:15:00.0;2022-02-23T03:30:00.0;0;sleeping;true
2022-02-23T03:30:00.0;2022-02-23T03:45:00.0;0;sleeping;true
2022-02-23T03:45:00.0;2022-02-23T04:00:00.0;0;sleeping;true
2022-02-23T04:00:00.0;2022-02-23T04:15:00.0;0;sleeping;true
2022-02-23T04:15:00.0;2022-02-23T04:30:00.0;90;sleeping;false
2022-02-23T04:30:00.0;2022-02-23T04:45:00.0;132;sedentary;false
2022-02-23T04:45:00.0;2022-02-23T05:00:00.0;0;sedentary;true
2022-02-23T05:00:00.0;2022-02-23T05:15:00.0;0;sedentary;true
2022-02-23T05:15:00.0;2022-02-23T05:30:00.0;0;sedentary;true
2022-02-23T05:30:00.0;2022-02-23T05:45:00.0;0;sedentary;true
2022-02-23T05:45:00.0;2022-02-23T06:00:00.0;0;sedentary;true
2022-02-23T06:00:00.0;2022-02-23T06:15:00.0;0;sedentary;true
2022-02-23T06:15:00.0;2022-02-23T06:30:00.0;0;sedentary;true
2022-02-23T06:30:00.0;2022-02-23T06:45:00.0;0;sedentary;true
2022-02-23T06:45:00.0;2022-02-23T07:00:00.0;0;sedentary;true
2022-02-23T07:00:00.0;2022-02-23T07:15:00.0;0;sedentary;true
2022-02-23T07:15:00.0;2022-02-23T07:30:00.0;0;sedentary;true
2022-02-23T07:30:00.0;2022-02-23T07:45:00.0;0;sedentary;true
2022-02-23T07:45:00.0;2022-02-23T08:00:00.0;0;sedentary;true
2022-02-23T08:00:00.0;2022-02-23T08:15:00.0;0;sedentary;true
2022-02-23T08:15:00.0;2022-02-23T08:30:00.0;0;sedentary;true
2022-02-23T08:30:00.0;2022-02-23T08:45:00.0;0;sedentary;true
2022-02-23T08:45:00.0;2022-02-23T09:00:00.0;0;sedentary;true
2022-02-23T09:00:00.0;2022-02-23T09:15:00.0;0;sedentary;true
2022-02-23T09:15:00.0;2022-02-23T09:30:00.0;0;sedentary;true
2022-02-23T09:30:00.0;2022-02-23T09:45:00.0;0;sedentary;true
2022-02-23T09:45:00.0;2022-02-23T10:00:00.0;0;sedentary;true
2022-02-23T10:00:00.0;2022-02-23T10:15:00.0;0;sedentary;true
2022-02-23T10:15:00.0;2022-02-23T10:30:00.0;8;sedentary;true
2022-02-23T10:30:00.0;2022-02-23T10:45:00.0;369;highlyActive;false
2022-02-23T10:45:00.0;2022-02-23T11:00:00.0;0;sedentary;true
2022-02-23T11:00:00.0;2022-02-23T11:15:00.0;0;sedentary;true
2022-02-23T11:15:00.0;2022-02-23T11:30:00.0;0;sedentary;true
2022-02-23T11:30:00.0;2022-02-23T11:45:00.0;413;sedentary;false
2022-02-23T11:45:00.0;2022-02-23T12:00:00.0;150;sedentary;false
2022-02-23T12:00:00.0;2022-02-23T12:15:00.0;0;sedentary;true
2022-02-23T12:15:00.0;2022-02-23T12:30:00.0;0;sedentary;true
2022-02-23T12:30:00.0;2022-02-23T12:45:00.0;0;sedentary;true
2022-02-23T12:45:00.0;2022-02-23T13:00:00.0;0;sedentary;true
2022-02-23T13:00:00.0;2022-02-23T13:15:00.0;26;sedentary;true
2022-02-23T13:15:00.0;2022-02-23T13:30:00.0;0;sedentary;true
2022-02-23T13:30:00.0;2022-02-23T13:45:00.0;61;sedentary;true
2022-02-23T13:45:00.0;2022-02-23T14:00:00.0;985;highlyActive;false
2022-02-23T14:00:00.0;2022-02-23T14:15:00.0;672;active;false
2022-02-23T14:15:00.0;2022-02-23T14:30:00.0;339;sedentary;false
2022-02-23T14:30:00.0;2022-02-23T14:45:00.0;29;sedentary;true
2022-02-23T14:45:00.0;2022-02-23T15:00:00.0;0;sedentary;true
2022-02-23T15:00:00.0;2022-02-23T15:15:00.0;249;sedentary;false
2022-02-23T15:15:00.0;2022-02-23T15:30:00.0;935;active;true
2022-02-23T15:30:00.0;2022-02-23T15:45:00.0;1562;active;true
2022-02-23T15:45:00.0;2022-02-23T16:00:00.0;1119;active;true
2022-02-23T16:00:00.0;2022-02-23T16:15:00.0;1018;active;false
2022-02-23T16:15:00.0;2022-02-23T16:30:00.0;1577;active;true
2022-02-23T16:30:00.0;2022-02-23T16:45:00.0;1205;highlyActive;false
2022-02-23T16:45:00.0;2022-02-23T17:00:00.0;47;sedentary;false
2022-02-23T17:00:00.0;2022-02-23T17:15:00.0;38;sedentary;true
2022-02-23T17:15:00.0;2022-02-23T17:30:00.0;70;sedentary;false
2022-02-23T17:30:00.0;2022-02-23T17:45:00.0;0;sedentary;true
2022-02-23T17:45:00.0;2022-02-23T18:00:00.0;31;sedentary;false
2022-02-23T18:00:00.0;2022-02-23T18:15:00.0;665;sedentary;false
2022-02-23T18:15:00.0;2022-02-23T18:30:00.0;747;highlyActive;false
2022-02-23T18:30:00.0;2022-02-23T18:45:00.0;1381;highlyActive;false
2022-02-23T18:45:00.0;2022-02-23T19:00:00.0;68;sedentary;true
2022-02-23T19:00:00.0;2022-02-23T19:15:00.0;14;sedentary;true
2022-02-23T19:15:00.0;2022-02-23T19:30:00.0;0;sedentary;true
2022-02-23T19:30:00.0;2022-02-23T19:45:00.0;0;sedentary;true
2022-02-23T19:45:00.0;2022-02-23T20:00:00.0;13;sedentary;true
2022-02-23T20:00:00.0;2022-02-23T20:15:00.0;58;sedentary;true
2022-02-23T20:15:00.0;2022-02-23T20:30:00.0;22;sedentary;true
2022-02-23T20:30:00.0;2022-02-23T20:45:00.0;0;sedentary;true
2022-02-23T20:45:00.0;2022-02-23T21:00:00.0;217;sedentary;false
2022-02-23T21:00:00.0;2022-02-23T21:15:00.0;1598;highlyActive;true
2022-02-23T21:15:00.0;2022-02-23T21:30:00.0;74;sedentary;true
2022-02-23T21:30:00.0;2022-02-23T21:45:00.0;792;highlyActive;false
2022-02-23T21:45:00.0;2022-02-23T22:00:00.0;0;sedentary;true
2022-02-23T22:00:00.0;2022-02-23T22:15:00.0;0;sedentary;true
2022-02-23T22:15:00.0;2022-02-23T22:30:00.0;0;sleeping;true
2022-02-23T22:30:00.0;2022-02-23T22:45:00.0;0;sleeping;true
2022-02-23T22:45:00.0;2022-02-23T23:00:00.0;0;sleeping;true
2022-02-23T23:00:00.0;2022-02-23T23:15:00.0;0;sleeping;true
2022-02-23T23:15:00.0;2022-02-23T23:30:00.0;0;sleeping;true
2022-02-23T23:30:00.0;2022-02-23T23:45:00.0;0;sleeping;true
2022-02-23T23:45:00.0;2022-02-24T00:00:00.0;0;sleeping;true
2022-02-24T00:00:00.0;2022-02-24T00:15:00.0;0;sleeping;true
2022-02-24T00:15:00.0;2022-02-24T00:30:00.0;0;sleeping;true
2022-02-24T00:30:00.0;2022-02-24T00:45:00.0;0;sleeping;true
2022-02-24T00:45:00.0;2022-02-24T01:00:00.0;0;sleeping;true
2022-02-24T01:00:00.0;2022-02-24T01:15:00.0;0;sleeping;true
2022-02-24T01:15:00.0;2022-02-24T01:30:00.0;0;sleeping;true
2022-02-24T01:30:00.0;2022-02-24T01:45:00.0;0;sleeping;true
2022-02-24T01:45:00.0;2022-02-24T02:00:00.0;0;sleeping;true
2022-02-24T02:00:00.0;2022-02-24T02:15:00.0;0;sleeping;true
2022-02-24T02:15:00.0;2022-02-24T02:30:00.0;0;sleeping;true
2022-02-24T02:30:00.0;2022-02-24T02:45:00.0;0;sleeping;true
2022-02-24T02:45:00.0;2022-02-24T03:00:00.0;0;sleeping;true
2022-02-24T03:00:00.0;2022-02-24T03:15:00.0;0;sleeping;true
2022-02-24T03:15:00.0;2022-02-24T03:30:00.0;0;sleeping;true
2022-02-24T03:30:00.0;2022-02-24T03:45:00.0;0;sleeping;true
2022-02-24T03:45:00.0;2022-02-24T04:00:00.0;0;sleeping;true
2022-02-24T04:00:00.0;2022-02-24T04:15:00.0;0;sleeping;true
2022-02-24T04:15:00.0;2022-02-24T04:30:00.0;0;sleeping;true
2022-02-24T04:30:00.0;2022-02-24T04:45:00.0;0;sleeping;true
2022-02-24T04:45:00.0;2022-02-24T05:00:00.0;70;sedentary;true
2022-02-24T05:00:00.0;2022-02-24T05:15:00.0;138;sedentary;false
2022-02-24T05:15:00.0;2022-02-24T05:30:00.0;25;sedentary;true
2022-02-24T05:30:00.0;2022-02-24T05:45:00.0;105;sedentary;false
2022-02-24T05:45:00.0;2022-02-24T06:00:00.0;0;sedentary;true
2022-02-24T06:00:00.0;2022-02-24T06:15:00.0;112;sedentary;false
2022-02-24T06:15:00.0;2022-02-24T06:30:00.0;1796;highlyActive;true
2022-02-24T06:30:00.0;2022-02-24T06:45:00.0;1365;highlyActive;true
2022-02-24T06:45:00.0;2022-02-24T07:00:00.0;1396;highlyActive;false
2022-02-24T07:00:00.0;2022-02-24T07:15:00.0;0;sedentary;true
2022-02-24T07:15:00.0;2022-02-24T07:30:00.0;33;sedentary;true
2022-02-24T07:30:00.0;2022-02-24T07:45:00.0;0;sedentary;true
2022-02-24T07:45:00.0;2022-02-24T08:00:00.0;0;sedentary;true
2022-02-24T08:00:00.0;2022-02-24T08:15:00.0;0;sedentary;true
2022-02-24T08:15:00.0;2022-02-24T08:30:00.0;0;sedentary;true
2022-02-24T08:30:00.0;2022-02-24T08:45:00.0;0;sedentary;true
2022-02-24T08:45:00.0;2022-02-24T09:00:00.0;0;sedentary;true
2022-02-24T09:00:00.0;2022-02-24T09:15:00.0;0;sedentary;true
2022-02-24T09:15:00.0;2022-02-24T09:30:00.0;0;sedentary;true
2022-02-24T09:30:00.0;2022-02-24T09:45:00.0;0;sedentary;true
2022-02-24T09:45:00.0;2022-02-24T10:00:00.0;0;sedentary;true
2022-02-24T10:00:00.0;2022-02-24T10:15:00.0;0;sedentary;true
2022-02-24T10:15:00.0;2022-02-24T10:30:00.0;0;sedentary;true
2022-02-24T10:30:00.0;2022-02-24T10:45:00.0;0;sedentary;true
2022-02-24T10:45:00.0;2022-02-24T11:00:00.0;95;sedentary;false
2022-02-24T11:00:00.0;2022-02-24T11:15:00.0;1179;highlyActive;true
2022-02-24T11:15:00.0;2022-02-24T11:30:00.0;1823;highlyActive;true
2022-02-24T11:30:00.0;2022-02-24T11:45:00.0;1467;highlyActive;false
2022-02-24T11:45:00.0;2022-02-24T12:00:00.0;94;sedentary;false
2022-02-24T12:00:00.0;2022-02-24T12:15:00.0;0;sedentary;true
2022-02-24T12:15:00.0;2022-02-24T12:30:00.0;0;sedentary;true
2022-02-24T12:30:00.0;2022-02-24T12:45:00.0;0;sedentary;true
2022-02-24T12:45:00.0;2022-02-24T13:00:00.0;63;sedentary;true
2022-02-24T13:00:00.0;2022-02-24T13:15:00.0;0;sedentary;true
2022-02-24T13:15:00.0;2022-02-24T13:30:00.0;0;sedentary;true
2022-02-24T13:30:00.0;2022-02-24T13:45:00.0;161;sedentary;false
2022-02-24T13:45:00.0;2022-02-24T14:00:00.0;25;sedentary;true
2022-02-24T14:00:00.0;2022-02-24T14:15:00.0;66;sedentary;true
2022-02-24T14:15:00.0;2022-02-24T14:30:00.0;29;sedentary;true
2022-02-24T14:30:00.0;2022-02-24T14:45:00.0;67;sedentary;false
2022-02-24T14:45:00.0;2022-02-24T15:00:00.0;0;sedentary;true
2022-02-24T15:00:00.0;2022-02-24T15:15:00.0;29;sedentary;true
2022-02-24T15:15:00.0;2022-02-24T15:30:00.0;93;sedentary;false
2022-02-24T15:30:00.0;2022-02-24T15:45:00.0;0;sedentary;true
2022-02-24T15:45:00.0;2022-02-24T16:00:00.0;216;active;false
2022-02-24T16:00:00.0;2022-02-24T16:15:00.0;98;sedentary;false
2022-02-24T16:15:00.0;2022-02-24T16:30:00.0;228;generic;false
2022-02-24T16:30:00.0;2022-02-24T16:45:00.0;1492;active;true
2022-02-24T16:45:00.0;2022-02-24T17:00:00.0;1528;active;true
2022-02-24T17:00:00.0;2022-02-24T17:15:00.0;458;sedentary;false
2022-02-24T17:15:00.0;2022-02-24T17:30:00.0;590;generic;false
2022-02-24T17:30:00.0;2022-02-24T17:45:00.0;242;generic;false
2022-02-24T17:45:00.0;2022-02-24T18:00:00.0;593;active;false
2022-02-24T18:00:00.0;2022-02-24T18:15:00.0;0;sedentary;true
2022-02-24T18:15:00.0;2022-02-24T18:30:00.0;38;sedentary;true
2022-02-24T18:30:00.0;2022-02-24T18:45:00.0;23;sedentary;true
2022-02-24T18:45:00.0;2022-02-24T19:00:00.0;533;highlyActive;false
2022-02-24T19:00:00.0;2022-02-24T19:15:00.0;101;sedentary;true
2022-02-24T19:15:00.0;2022-02-24T19:30:00.0;119;sedentary;false
2022-02-24T19:30:00.0;2022-02-24T19:45:00.0;38;sedentary;false
2022-02-24T19:45:00.0;2022-02-24T20:00:00.0;15;sedentary;true
2022-02-24T20:00:00.0;2022-02-24T20:15:00.0;0;sedentary;true
2022-02-24T20:15:00.0;2022-02-24T20:30:00.0;0;sedentary;true
2022-02-24T20:30:00.0;2022-02-24T20:45:00.0;0;sedentary;true
2022-02-24T20:45:00.0;2022-02-24T21:00:00.0;34;sedentary;true
2022-02-24T21:00:00.0;2022-02-24T21:15:00.0;11;sedentary;true
2022-02-24T21:15:00.0;2022-02-24T21:30:00.0;106;sedentary;false
2022-02-24T21:30:00.0;2022-02-24T21:45:00.0;86;sedentary;false
2022-02-24T21:45:00.0;2022-02-24T22:00:00.0;255;sedentary;false
2022-02-24T22:00:00.0;2022-02-24T22:15:00.0;64;sedentary;true
2022-02-24T22:15:00.0;2022-02-24T22:30:00.0;0;sleeping;true
2022-02-24T22:30:00.0;2022-02-24T22:45:00.0;0;sleeping;true
2022-02-24T22:45:00.0;2022-02-24T23:00:00.0;0;sleeping;true
2022-02-24T23:00:00.0;2022-02-24T23:15:00.0;0;sleeping;true
2022-02-24T23:15:00.0;2022-02-24T23:30:00.0;0;sleeping;true
